Timestamp,Room_Temp(°C),COP,Power(kW),SupTemp(°C),RetTemp(°C),Amb_Hum(%RH),Amb_Temp(°C)
20/07/2022 10:45,22.5,3.2,13.3,17.03,29.79,39.3,41.42
20/07/2022 11:00,22.5,3.1,13.4,17.03,29.79,39.29,41.42
20/07/2022 11:15,22.5,3.2,13.1,17.03,29.79,,
20/07/2022 11:30,22.5,3.2,13.1,17.03,29.79,37.25,42.43
20/07/2022 11:45,22.5,3.5,13.1,17.03,30.79,37.25,42.43
20/07/2022 12:00,22.5,3.5,13.1,17.03,30.79,37.26,43.43
20/07/2022 12:15,22.5,3.5,13.1,17.03,30.79,41.29,41.38
20/07/2022 12:30,22.5,3.4,13.4,17.03,30.79,43.32,40.37
20/07/2022 12:45,22.5,3.4,13.5,17.03,30.79,42.31,40.37
20/07/2022 13:00,22.5,3.4,13.2,17.03,30.79,44.32,40.37
20/07/2022 13:15,22.5,3.4,13.4,17.03,30.79,46.33,40.37
20/07/2022 13:30,22.5,3.4,13.4,17.03,30.79,47.34,39.36
20/07/2022 13:45,22.5,3.5,13.1,17.03,30.79,49.38,39.36
20/07/2022 14:00,22.5,3.4,13.3,17.03,30.79,48.38,39.36
20/07/2022 14:15,22.5,3.5,13.1,17.03,30.79,49.4,39.36
20/07/2022 14:30,22.5,3.5,13,17.03,30.79,51.43,39.36
20/07/2022 14:45,22.5,3.5,12.8,17.03,30.79,53.44,39.36
20/07/2022 15:00,22.5,3.5,13.1,17.03,30.79,55.45,38.36
20/07/2022 15:15,22.5,3.5,12.9,17.03,30.79,55.49,38.36
20/07/2022 15:30,22.5,3.5,13.1,17.03,30.79,52.43,38.36
20/07/2022 15:45,22.5,3.5,12.9,17.03,30.79,51.4,38.36
20/07/2022 16:00,22.5,3.5,13,17.03,30.79,51.41,38.36
20/07/2022 16:15,22.5,3.4,13.2,17.03,30.79,55.45,38.36
20/07/2022 16:30,22.5,3.5,12.9,17.03,30.79,54.42,38.36
20/07/2022 16:45,22.5,3.2,13,17.03,29.79,56.43,38.36
20/07/2022 17:00,22.5,3.3,13,17.03,29.79,55.41,38.36
20/07/2022 17:15,22.5,3.2,,17.03,29.79,56.46,38.36
20/07/2022 17:30,22.5,3.3,12.8,17.03,29.79,57.47,38.36
20/07/2022 17:45,22.5,3.3,13,17.03,29.79,58.48,37.35
20/07/2022 18:00,22,0,5,17.03,29.79,58.48,37.35
20/07/2022 18:15,22.5,0,13.1,23.04,29.79,58.48,37.35
20/07/2022 18:30,22.5,3,12.7,18,29.79,59.47,36.32
20/07/2022 18:45,22.5,3.2,12.6,16.99,29.29,56.44,36.32
20/07/2022 19:00,,,12.6,,,56.44,36.32
20/07/2022 19:15,22,3.1,,16.99,28.79,54.41,36.32
20/07/2022 19:30,22.5,3,12.9,16.99,28.79,51.38,36.32
20/07/2022 19:45,22.5,3,12.8,16.99,28.79,50.38,36.32
20/07/2022 20:00,22,3.1,12.7,16.99,28.79,48.36,36.32
20/07/2022 20:15,22.5,3,13,16.99,28.79,47.35,36.32
20/07/2022 20:30,22.5,3,13,16.99,28.79,47.35,36.32
20/07/2022 20:45,22.5,3,12.9,16.99,28.79,49.37,36.32
20/07/2022 21:00,22.5,3.1,12.8,16.99,28.79,48.35,36.32
20/07/2022 21:15,22.5,3,,16.99,28.79,47.34,36.32
20/07/2022 21:30,22.5,3,12.9,16.99,28.79,47.34,36.32
20/07/2022 21:45,22.5,3,,16.99,28.79,47.34,36.32
20/07/2022 22:00,22.5,3,13.1,16.99,28.79,47.34,36.32
20/07/2022 22:15,22.5,3,12.8,16.99,28.79,47.34,36.32
20/07/2022 22:30,22.5,3.1,,16.99,28.79,47.34,36.32
20/07/2022 22:45,22.5,3,12.9,16.99,28.79,48.34,36.32
20/07/2022 23:00,22.5,3,13,16.99,28.79,50.35,36.32
20/07/2022 23:15,22.5,3,,16.99,28.79,52.37,36.32
20/07/2022 23:30,22.5,3,12.8,16.99,28.79,53.37,36.32
20/07/2022 23:45,22.5,3.1,12.8,16.99,28.79,53.37,36.32
21/07/2022 0:00,22.5,3,12.8,16.99,28.79,54.37,36.32
21/07/2022 0:15,22.5,3.1,,16.99,28.79,55.41,36.32
21/07/2022 0:30,22.5,3.1,12.8,16.99,28.79,56.42,36.32
21/07/2022 0:45,22.5,3,12.6,16.99,28.79,57.43,36.32
21/07/2022 1:00,22.5,3.1,12.8,16.99,28.79,58.43,36.32
21/07/2022 1:15,22.5,3,,16.99,28.79,58.43,36.32
21/07/2022 1:30,22.5,3.1,12.5,16.99,28.79,60.46,36.32
21/07/2022 1:45,22.5,3.1,12.6,16.99,28.79,62.46,36.32
21/07/2022 2:00,22.5,3.1,12.5,16.99,28.79,62.46,36.32
21/07/2022 2:15,22.5,3.1,12.7,16.99,28.79,63.49,36.32
21/07/2022 2:30,22.5,3.1,12.6,16.99,28.79,64.51,35.3
21/07/2022 2:45,22.5,3.1,12.8,16.99,28.79,64.51,35.3
21/07/2022 3:00,22.5,3.1,12.5,16.99,28.79,64.51,35.3
21/07/2022 3:15,22.5,3.1,12.6,16.99,28.79,64.51,35.3
21/07/2022 3:30,22.5,3.1,12.4,16.99,28.79,64.51,35.3
21/07/2022 3:45,22.5,3.1,12.7,16.99,28.79,64.51,35.3
21/07/2022 4:00,22.5,3.1,12.7,16.99,28.79,64.51,35.3
21/07/2022 4:15,22.5,3.1,12.6,16.99,28.79,63.51,35.3
21/07/2022 4:30,22.5,3.1,12.5,16.99,28.79,62.5,35.3
21/07/2022 4:45,22.5,3.1,12.6,16.99,28.79,60.46,35.3
21/07/2022 5:00,22.5,3.1,,16.99,28.79,59.45,35.3
21/07/2022 5:15,22.5,3.1,12.8,16.99,28.79,58.44,35.3
21/07/2022 5:30,22.5,3.2,12.5,16.99,28.79,57.44,35.3
21/07/2022 5:45,22.5,2.8,12.5,16.99,27.79,57.44,35.3
21/07/2022 6:00,22.5,2.9,,16.99,27.79,59.46,35.3
21/07/2022 6:15,22.5,2.8,12.6,16.99,27.79,61.47,35.3
21/07/2022 6:30,22.5,2.8,,16.99,27.79,62.49,35.3
21/07/2022 6:45,22.5,2.9,12.4,16.99,27.79,62.49,35.3
21/07/2022 7:00,22.5,2.9,,16.99,27.79,62.49,35.3
21/07/2022 7:15,22.5,2.8,12.7,16.99,27.79,61.49,35.3
21/07/2022 7:30,22.5,2.8,12.7,16.99,27.79,58.39,36.31
21/07/2022 7:45,22,2.8,,16.99,27.79,56.39,36.31
21/07/2022 8:00,22,2.8,12.8,16.99,27.79,54.37,37.34
21/07/2022 8:15,22.5,2.8,12.8,16.99,27.79,51.36,38.36
21/07/2022 8:30,22,2.7,12.7,16.99,27.79,50.33,38.36
21/07/2022 8:45,22.5,2.8,13.1,16.99,27.79,48.31,39.39
21/07/2022 9:00,22.5,2.7,12.8,16.99,27.79,44.28,39.39
21/07/2022 9:15,22,0,5,16.99,27.79,44.28,40.41
21/07/2022 9:30,22.5,0,,24.03,28.79,42.23,41.42
21/07/2022 9:45,22.5,2.7,13.2,18,28.79,42.23,41.42
21/07/2022 10:00,22,2.7,13.1,18,28.79,41.22,41.42
21/07/2022 10:15,22.5,3.2,,17,29.79,40.22,41.42
21/07/2022 10:30,22.5,3.1,13.4,17,29.79,39.21,41.42
21/07/2022 10:45,22,3.2,13.3,17,29.79,37.2,42.43
21/07/2022 11:00,22.5,3.2,,17,29.79,35.66,43.43
21/07/2022 11:15,22.5,3.4,13.6,17,30.79,,
21/07/2022 11:30,22.5,3.4,13.4,17,30.79,34.13,43.43
21/07/2022 11:45,22.5,3.3,13.7,17,30.79,33.12,44.43
21/07/2022 12:00,22.5,3.3,13.7,17,30.79,32.1,44.43
21/07/2022 12:15,22.5,3.3,13.8,17,30.79,31.1,45.44
21/07/2022 12:30,22.5,3.6,13.6,17,31.8,30.05,45.44
21/07/2022 12:45,22.5,3.6,13.6,17,31.8,36.14,44.41
21/07/2022 13:00,22.5,3.6,,17,31.8,44.22,42.38
21/07/2022 13:15,22.5,3.6,13.7,17,31.8,50.3,41.38
21/07/2022 13:30,22.5,3.7,13.4,17,31.8,49.29,41.38
21/07/2022 13:45,22.5,3.7,13.5,17,31.8,49.3,40.37
21/07/2022 14:00,22.5,3.6,13.3,17,31.8,50.3,40.37
21/07/2022 14:15,22.5,3.7,13.5,17,31.8,55.36,39.36
21/07/2022 14:30,22.5,3.6,13.3,17,31.8,58.42,39.36
21/07/2022 14:45,22.5,3.7,,17,31.8,56.42,39.36
21/07/2022 15:00,22.5,3.7,13.2,17,31.8,56.4,39.36
21/07/2022 15:15,22.5,3.7,13.1,17,31.8,58.46,39.36
21/07/2022 15:30,22.5,3.7,,17,31.8,56.4,39.36
21/07/2022 15:45,22.5,3.7,13.3,17,31.8,57.39,39.36
21/07/2022 16:00,22.5,3.6,13,17,31.8,57.4,39.36
21/07/2022 16:15,22.5,3.7,13.1,17,31.8,54.41,39.36
21/07/2022 16:30,22.5,3.7,,17,31.8,,
21/07/2022 16:45,22,3.5,13.4,17,31.29,55.47,39.36
21/07/2022 17:00,,,,,,56.48,39.36
21/07/2022 17:15,22,3.5,13.1,17,30.79,55.45,39.36
21/07/2022 17:30,22.5,3.4,13.2,17,30.79,54.43,38.36
21/07/2022 17:45,22,3.5,13.1,17,30.79,53.42,38.36
21/07/2022 18:00,22.5,0,0.1,20.01,30.79,52.41,38.36
21/07/2022 18:15,23.5,0,0.1,23.02,29.79,51.41,38.36
21/07/2022 18:30,24,0,0.1,24.02,29.79,50.38,38.36
21/07/2022 18:45,24,0,0.1,25.02,29.79,48.35,38.36
21/07/2022 19:00,24,0,0.1,26.02,29.79,47.35,38.36
21/07/2022 19:15,24,0,0.1,27.02,29.79,46.34,38.36
21/07/2022 19:30,24,0,0.1,28.02,29.79,44.33,38.36
21/07/2022 19:45,24.5,0,0.1,28.02,30.79,42.3,38.36
21/07/2022 20:00,24.5,0,0.1,29.02,30.79,41.28,38.36
21/07/2022 20:15,24.5,0,0.1,29.02,30.79,43.29,38.36
21/07/2022 20:30,25,0,,30.03,31.79,44.29,38.36
21/07/2022 20:45,25,0,0.1,30.03,31.79,42.26,38.36
21/07/2022 21:00,25,0,0.1,31.03,31.79,43.26,38.36
21/07/2022 21:15,25,0,,31.03,31.79,43.26,38.36
21/07/2022 21:30,25,0,0.1,31.03,32.79,44.27,38.36
21/07/2022 21:45,25,0,0.1,31.03,32.79,44.27,38.36
21/07/2022 22:00,25,0,0.1,32.03,32.79,44.27,38.36
21/07/2022 22:15,25,0,0.1,32.03,32.79,44.27,38.36
21/07/2022 22:30,25.5,0,0.1,32.03,33.79,43.25,38.36
21/07/2022 22:45,25.5,0,0.1,32.03,33.79,43.25,38.36
21/07/2022 23:00,25.5,0,0.1,32.03,33.79,45.3,38.36
21/07/2022 23:15,25.5,0,0.1,33.03,33.79,45.3,38.36
21/07/2022 23:30,25.5,0,0.1,33.03,33.79,46.32,38.36
21/07/2022 23:45,25.5,0,0.1,33.03,33.79,47.32,38.36
22/07/2022 0:00,25.5,0,0.1,33.03,33.79,50.34,38.36
22/07/2022 0:15,25.5,0,0.1,33.03,33.79,54.38,37.35
22/07/2022 0:30,25.5,0,0.1,33.03,34.8,57.43,37.35
22/07/2022 0:45,26,0,0.1,33.03,34.8,58.45,37.35
22/07/2022 1:00,26,0,,33.03,34.8,58.45,37.35
22/07/2022 1:15,25.5,0,0.1,33.03,34.8,60.46,37.35
22/07/2022 1:30,25.5,0,0.1,33.03,34.8,60.46,37.35
22/07/2022 1:45,26,0,0.1,33.03,34.8,61.49,37.35
22/07/2022 2:00,,,,,,61.49,37.35
22/07/2022 2:15,26,0,0.1,33.03,34.8,59.43,37.35
22/07/2022 2:30,26,0,0.1,33.03,34.8,59.43,37.35
22/07/2022 2:45,26,0,0.1,33.03,34.8,59.43,37.35
22/07/2022 3:00,,,0.1,,,60.44,36.32
22/07/2022 3:15,26,0,0.1,33.03,34.8,61.47,36.32
22/07/2022 3:30,26,0,,33.03,34.8,62.51,36.32
22/07/2022 3:45,26,0,0.1,33.03,34.8,62.51,36.32
22/07/2022 4:00,,,0.1,,,62.51,36.32
22/07/2022 4:15,26,0,0.1,33.03,34.8,62.51,36.32
22/07/2022 4:30,26,0,,33.03,34.8,62.51,36.32
22/07/2022 4:45,26,0,0.1,33.03,34.8,63.51,35.3
22/07/2022 5:00,,,0.1,,,63.51,35.3
22/07/2022 5:15,26,0,0.1,33.03,34.8,63.51,35.3
22/07/2022 5:30,26,0,0.1,33.03,34.8,63.51,35.3
22/07/2022 5:45,26,0,0.1,33.03,34.8,63.51,35.3
22/07/2022 6:00,,,0.1,,,63.51,35.3
22/07/2022 6:15,26,0,0.1,33.03,34.8,62.5,35.3
22/07/2022 6:30,26,0,,33.03,34.8,61.49,35.3
22/07/2022 6:45,26,0,0.1,33.03,34.8,59.48,36.31
22/07/2022 7:00,,,0.1,,,57.42,36.31
22/07/2022 7:15,26,0,7.6,33.03,34.8,55.41,37.34
22/07/2022 7:30,26,0,,30.01,34.8,54.4,37.34
22/07/2022 7:45,24.5,3.6,13.1,19.96,34.29,52.39,38.36
22/07/2022 8:00,,,12.9,,,48.33,38.36
22/07/2022 8:15,23.5,3.8,,17.95,32.79,44.27,39.39
22/07/2022 8:30,23,3.8,12.9,17.95,32.79,42.25,40.41
22/07/2022 8:45,23,3.7,12.5,17.95,32.79,41.25,40.41
22/07/2022 9:00,23,3.6,11.8,18.96,31.79,40.23,41.42
22/07/2022 9:15,,,5,,,39.23,41.42
22/07/2022 9:30,23.5,0,,23.98,31.79,39.23,41.42
22/07/2022 9:45,23.3,3.1,13.5,18.95,31.79,38.23,42.43
22/07/2022 10:00,,,,,,36.18,42.43
22/07/2022 10:15,23,3.4,9.1,17.95,31.79,35.17,43.43
22/07/2022 10:30,23.5,0,13.4,24.99,31.79,34.17,43.43
22/07/2022 10:45,23.3,3.3,13.3,18.44,31.79,34.17,44.43
22/07/2022 11:00,,,12.1,,,32.65,44.43
22/07/2022 11:15,23.5,0,4.6,18.93,31.79,,
22/07/2022 11:30,23,0,13.8,22.94,31.79,32.15,45.44
22/07/2022 11:45,23.3,3.1,13.5,19.41,32.29,34.19,44.41
22/07/2022 12:00,,,4.9,,,34.19,44.41
22/07/2022 12:15,23,0,13.9,23.93,32.79,36.21,43.39
22/07/2022 12:30,24,3.1,,19.91,32.79,37.21,43.39
22/07/2022 12:45,23.3,3.4,13.5,18.91,32.79,37.21,43.39
22/07/2022 13:00,,,,,,38.22,43.39
22/07/2022 13:15,23,0,2.4,22.93,32.79,40.26,42.38
22/07/2022 13:30,23,3.5,12.2,19.91,32.79,39.26,42.38
22/07/2022 13:45,23.5,0,3.6,22.93,32.79,44.31,42.38
22/07/2022 14:00,,,,,,47.32,41.38
22/07/2022 14:15,23.5,3.4,13.4,18.88,32.79,47.32,41.38
22/07/2022 14:30,23,3.4,13.5,18.88,32.79,49.33,41.38
22/07/2022 14:45,23.8,1.6,9.2,22.37,32.79,50.33,40.37
22/07/2022 15:00,,,,,,50.33,40.37
22/07/2022 15:15,23,3.5,13.3,18.84,32.79,49.3,40.37
22/07/2022 15:30,23,3.4,13.4,18.84,32.79,49.3,40.37
22/07/2022 15:45,23,0,7.4,19.84,32.79,49.3,40.37
22/07/2022 16:00,,,,,,49.3,40.37
22/07/2022 16:15,23.5,0,4.9,23.85,32.79,50.31,40.37
22/07/2022 16:30,24,3.1,13.7,19.81,32.79,50.31,40.37
22/07/2022 16:45,23,3.3,13.4,18.8,32.29,51.33,39.36
22/07/2022 17:00,,,,,,52.36,39.36
22/07/2022 17:15,23,3.2,11.3,20.8,31.78,53.37,39.36
22/07/2022 17:30,23,0,2.3,18.79,31.78,55.38,39.36
22/07/2022 17:45,23.8,1.6,9.3,22.29,31.78,56.38,38.36
22/07/2022 18:00,,,,,,57.4,38.36
22/07/2022 18:15,23,0,3.7,20.78,31.78,60.41,38.36
22/07/2022 18:30,23,0,13.2,21.79,30.78,59.4,38.36
22/07/2022 18:45,23.3,2.9,13,19.26,30.78,58.39,38.36
22/07/2022 19:00,,,,,,55.37,38.36
22/07/2022 19:15,23,3,13.2,18.76,30.78,53.33,38.36
22/07/2022 19:30,23,3.3,,17.76,30.78,50.31,38.36
22/07/2022 19:45,23.3,0,7.1,19.79,30.78,50.31,38.36
22/07/2022 20:00,,,12.8,,,49.31,38.36
22/07/2022 20:15,24,2,13.2,22.8,30.78,48.29,38.36
22/07/2022 20:30,23.5,3,13.1,18.78,30.78,48.29,38.36
22/07/2022 20:45,23,3.1,13.2,18.28,30.78,49.29,38.36
22/07/2022 21:00,,,4.8,,,48.29,38.36
22/07/2022 21:15,24,0,13,24.79,30.78,53.38,38.36
22/07/2022 21:30,23.5,3.1,13,18.78,30.78,56.4,38.36
22/07/2022 21:45,23,3,13,18.78,30.78,57.41,38.36
22/07/2022 22:00,,,13,,,58.41,38.36
22/07/2022 22:15,23,3.3,13.1,17.78,30.78,58.41,38.36
22/07/2022 22:30,23,3.3,,17.78,30.78,59.41,38.36
22/07/2022 22:45,23,0,7,18.79,29.78,59.41,38.36
22/07/2022 23:00,,,5,,,60.42,37.35
22/07/2022 23:15,24,0,,24.81,29.78,60.42,37.35
22/07/2022 23:30,23.5,2.8,12.9,18.77,29.78,61.44,37.35
22/07/2022 23:45,23,3,12.9,18.27,29.78,62.46,37.35
23/07/2022 0:00,,,,,,62.46,37.35
23/07/2022 0:15,23,3.1,12.7,17.77,29.78,62.46,37.35
23/07/2022 0:30,23,3,13.1,17.77,29.78,62.46,37.35
23/07/2022 0:45,23,0,6.9,18.77,29.78,62.46,36.32
23/07/2022 1:00,,,,,,63.46,36.32
23/07/2022 1:15,24,2.1,12,22.77,29.78,63.46,36.32
23/07/2022 1:30,23,2.8,12.6,18.76,29.78,63.46,36.32
23/07/2022 1:45,23,3.2,12.5,17.76,29.78,63.46,36.32
23/07/2022 2:00,,,4.7,,,63.46,36.32
23/07/2022 2:15,23.5,0,12.7,23.79,29.78,63.46,36.32
23/07/2022 2:30,24,2.9,12.8,18.78,29.78,63.46,36.32
23/07/2022 2:45,23,3,12.8,18.28,29.78,62.44,36.32
23/07/2022 3:00,,,,,,61.43,36.32
23/07/2022 3:15,23,3.1,12.7,17.78,29.78,61.43,36.32
23/07/2022 3:30,23,3.2,11.3,18.79,29.78,61.43,36.32
23/07/2022 3:45,23.3,0,4.7,20.79,29.78,61.43,36.32
23/07/2022 4:00,,,,,,61.43,36.32
23/07/2022 4:15,23.5,2.8,12.9,18.77,29.78,62.46,36.32
23/07/2022 4:30,23,2.9,12.7,18.77,29.78,62.46,36.32
23/07/2022 4:45,23.5,1.5,8.8,21.28,29.78,63.46,36.32
23/07/2022 5:00,,,12.5,,,63.46,36.32
23/07/2022 5:15,23.5,2.9,12.6,18.76,29.78,63.46,36.32
23/07/2022 5:30,23,0,5,17.76,29.78,64.47,35.3
23/07/2022 5:45,23.8,1.4,12.7,21.78,29.78,64.47,35.3
23/07/2022 6:00,,,,,,64.47,35.3
23/07/2022 6:15,23,2.9,12.6,18.76,29.78,63.45,35.3
23/07/2022 6:30,23,0,2.4,18.76,28.78,61.43,36.31
23/07/2022 6:45,23,1.6,11.2,19.77,28.78,59.42,36.31
23/07/2022 7:00,,,,,,57.37,36.31
23/07/2022 7:15,23.5,0,9,24.8,28.78,56.36,37.34
23/07/2022 7:30,23,0,2.1,18.75,28.78,53.34,37.34
23/07/2022 7:45,23,0,13,21.76,28.78,52.34,38.36
23/07/2022 8:00,23.5,0,2.2,19.74,28.78,48.28,38.36
23/07/2022 8:15,22.5,0,11.8,19.74,28.78,46.26,39.39
23/07/2022 8:30,23,0,5.1,18.74,28.78,41.2,40.41
23/07/2022 8:45,23.5,1.4,13.1,21.25,29.28,39.18,40.41
23/07/2022 9:00,,,13.4,,,38.18,41.42
23/07/2022 9:15,22.5,0,4.9,18.74,29.78,37.14,41.42
23/07/2022 9:30,24,0,13.5,24.76,29.78,36.13,42.43
23/07/2022 9:45,23.5,2.7,12.2,18.73,29.78,36.13,42.43
23/07/2022 10:00,23,2.7,,19.74,29.78,35.12,43.43
23/07/2022 10:15,23,0,7.8,21.74,30.78,34.12,43.43
23/07/2022 10:30,24,2.2,,21.72,30.78,33.1,43.43
23/07/2022 10:45,23,2.9,13.6,18.71,30.78,34.11,43.43
23/07/2022 11:00,23,0,2.4,21.72,30.78,34.61,43.43
23/07/2022 11:15,23,3.5,12.4,18.7,31.78,,
23/07/2022 11:30,24,0,4.6,25.72,31.78,36.11,43.43
23/07/2022 11:45,23.5,2.9,13.6,19.67,31.78,37.13,43.43
23/07/2022 12:00,23,3.2,13.4,18.67,31.78,35.12,43.43
23/07/2022 12:15,23,3.3,12.2,19.67,31.78,38.16,43.43
23/07/2022 12:30,23,3.5,12.5,18.67,31.78,37.13,43.43
23/07/2022 12:45,23.5,0,5.1,24.7,32.79,38.14,43.43
23/07/2022 13:00,23.5,3.1,13.9,19.67,32.79,41.17,42.42
23/07/2022 13:15,23,3.4,13.6,18.67,32.79,41.19,42.42
23/07/2022 13:30,23,3.4,13.6,18.67,32.79,44.2,42.42
23/07/2022 13:45,23.5,0,4.9,24.68,32.79,45.2,41.38
23/07/2022 14:00,23.5,3.2,13.3,19.66,32.79,46.2,41.38
23/07/2022 14:15,23,3.5,13.3,18.66,32.79,49.23,41.38
23/07/2022 14:30,23,0,2.4,18.66,32.79,51.25,40.37
23/07/2022 14:45,23,3.9,12.1,18.66,32.79,52.26,39.36
23/07/2022 15:00,23.5,0,4.9,24.67,32.79,52.25,39.36
23/07/2022 15:15,23.5,3.5,13.5,18.65,32.79,51.24,39.36
23/07/2022 15:30,23,3.3,13,18.65,31.78,49.21,39.36
23/07/2022 15:45,23,0,7,20.16,31.78,49.22,39.36
23/07/2022 16:00,,,13.4,,,49.22,39.36
23/07/2022 16:15,24,2.7,13.2,20.63,31.78,49.22,39.36
23/07/2022 16:30,23.5,3.3,13.2,18.63,31.78,50.22,39.36
23/07/2022 16:45,22.5,0,4.7,18.63,31.78,49.19,39.36
23/07/2022 17:00,24,0,13.3,25.64,31.78,49.17,39.36
23/07/2022 17:15,23.5,3,,19.62,31.78,49.17,39.36
23/07/2022 17:30,23,3.3,12.6,18.61,31.78,50.17,39.36
23/07/2022 17:45,23,0,2.3,19.62,31.78,50.17,39.36
23/07/2022 18:00,23,0,13.2,21.64,30.78,52.18,39.36
23/07/2022 18:15,24,2.5,13.2,20.62,30.78,55.16,38.36
23/07/2022 18:30,23.5,3,,18.61,30.78,57.19,38.36
23/07/2022 18:45,23,3.1,13,18.61,30.78,57.19,38.36
23/07/2022 19:00,23,3.1,,18.61,30.78,58.21,37.35
23/07/2022 19:15,23,2.9,11.7,19.61,29.78,59.23,37.35
23/07/2022 19:30,23,3.4,,17.6,29.78,58.22,37.35
23/07/2022 19:45,23.5,0,9.1,24.63,29.78,54.16,37.35
23/07/2022 20:00,23.5,2.8,13.4,18.59,29.78,51.14,37.35
23/07/2022 20:15,23,0,5,18.59,29.78,50.13,37.35
23/07/2022 20:30,23,0,13,22.61,29.78,51.13,37.35
23/07/2022 20:45,24,2.6,13.2,19.57,29.78,51.13,37.35
23/07/2022 21:00,23.5,2.8,,18.56,29.78,50.13,37.35
23/07/2022 21:15,23,2.8,9.2,18.56,29.78,49.12,37.35
23/07/2022 21:30,23,0,13.3,19.56,29.78,50.15,37.35
23/07/2022 21:45,24,2.5,13.1,19.55,29.78,50.15,37.35
23/07/2022 22:00,23,2.8,12.9,18.55,29.78,50.15,37.35
23/07/2022 22:15,23,2.9,13.1,18.55,29.78,49.15,37.35
23/07/2022 22:30,23,3.1,13.1,17.55,29.78,49.15,37.35
23/07/2022 22:45,23,3.1,,17.55,29.78,48.14,37.35
23/07/2022 23:00,23,3.2,11.6,18.56,29.78,47.14,37.35
23/07/2022 23:15,23.5,0,5.1,23.58,29.78,46.14,37.35
23/07/2022 23:30,24,2.8,13.1,18.52,29.78,46.14,37.35
23/07/2022 23:45,23,2.8,13.1,18.52,29.78,46.14,37.35
24/07/2022 0:00,23,3.2,11.5,18.53,29.78,46.14,37.35
24/07/2022 0:15,23,3.4,11.8,17.53,29.78,46.14,37.35
24/07/2022 0:30,23,3.4,11.7,17.53,29.78,48.17,37.35
24/07/2022 0:45,23,0,7.7,21.55,29.78,50.18,37.35
24/07/2022 1:00,24,2.6,13,19.53,29.78,53.2,37.35
24/07/2022 1:15,23.5,3.1,,17.52,29.78,57.24,37.35
24/07/2022 1:30,23,3.1,12.9,17.52,29.78,59.26,36.32
24/07/2022 1:45,23.5,0,8.9,22.53,29.78,60.27,36.32
24/07/2022 2:00,24,2.6,12.8,19.48,29.78,61.28,36.32
24/07/2022 2:15,23,2.9,12.7,18.48,29.78,62.29,36.32
24/07/2022 2:30,23,0,4.9,17.48,29.78,63.29,36.32
24/07/2022 2:45,23.5,0,12.6,23.5,29.78,63.29,36.32
24/07/2022 3:00,23.5,3,12.7,18.49,29.78,65.34,35.3
24/07/2022 3:15,23,2.7,,18.49,28.78,65.34,35.3
24/07/2022 3:30,23,2.9,12.8,17.49,28.78,66.35,35.3
