Timestamp,Room_Temp(°C),COP,Power(kW),SupTemp(°C),RetTemp(°C),Amb_Hum(%RH),Amb_Temp(°C)
24/07/2022 3:45,23,0,6.7,20.5,28.78,66.35,35.3
24/07/2022 4:00,23,0,2.3,18.5,28.78,67.35,35.3
24/07/2022 4:15,22.5,0,4.9,17.5,28.78,67.35,35.3
24/07/2022 4:30,24,0,,24.52,28.78,67.35,35.3
24/07/2022 4:45,23.5,2.7,12.6,18.5,28.78,67.35,35.3
24/07/2022 5:00,23,2.7,12.7,18.5,28.78,67.35,35.3
24/07/2022 5:15,23,3,12.6,17.5,28.78,67.35,35.3
24/07/2022 5:30,23,0,2.2,19.51,28.78,67.35,35.3
24/07/2022 5:45,24,2.2,12.5,20.49,28.78,67.35,35.3
24/07/2022 6:00,23.5,2.7,12.6,18.48,28.78,67.35,35.3
24/07/2022 6:15,23,2.7,12.7,18.48,28.78,65.33,35.3
24/07/2022 6:30,23,2.9,,17.48,28.78,63.31,36.31
24/07/2022 6:45,23,0,4.9,21.49,28.78,61.3,36.31
24/07/2022 7:00,24,2.4,12.8,19.47,28.78,60.3,36.31
24/07/2022 7:15,23,2.7,12.8,18.46,28.78,55.22,37.34
24/07/2022 7:30,22.5,3,11.4,18.45,28.78,52.19,38.36
24/07/2022 7:45,23,0,2.1,21.47,28.78,48.13,38.36
24/07/2022 8:00,24,2.1,13.1,20.44,28.78,46.12,38.36
24/07/2022 8:15,23,2.6,13,18.43,28.78,45.11,38.36
24/07/2022 8:30,23,2.9,11.9,18.42,28.78,45.11,38.36
24/07/2022 8:45,23.5,0,4.8,24.46,28.78,42.06,39.39
24/07/2022 9:00,23,2.3,13.4,19.41,28.78,40.05,40.41
24/07/2022 9:15,23,0,5.7,21.43,28.78,39.04,40.41
24/07/2022 9:30,23,0,7.8,20.42,29.78,38.03,41.42
24/07/2022 9:45,24,1.8,13.3,22.43,29.78,37.03,41.42
24/07/2022 10:00,23,2.6,12.2,19.41,29.78,36,42.43
24/07/2022 10:15,23,2.8,,19.41,29.78,36,42.43
24/07/2022 10:30,23,0,2.3,21.43,30.78,34.98,43.43
24/07/2022 10:45,24,2.2,13.7,21.41,30.78,33.97,43.43
24/07/2022 11:00,23,2.8,13.5,19.41,30.78,32.96,43.93
24/07/2022 11:15,23,0,4.9,23.42,30.78,,
24/07/2022 11:30,24,2.8,13.4,20.38,31.78,35.98,44.43
24/07/2022 11:45,23.5,3,13.6,19.37,31.78,37.99,42.38
24/07/2022 12:00,23,3.3,13.5,18.37,31.78,37.99,42.38
24/07/2022 12:15,23.5,3.3,12.4,19.38,31.78,37.99,42.38
24/07/2022 12:30,23,0,2.1,21.4,31.78,43.06,42.38
24/07/2022 12:45,24,2.3,13.5,22.38,31.78,40,42.38
24/07/2022 13:00,23,3,13.7,19.36,31.78,42,42.38
24/07/2022 13:15,23,3.3,13.4,18.36,31.78,43.01,42.38
24/07/2022 13:30,23,0,2.2,20.37,31.78,46.02,41.38
24/07/2022 13:45,24,1.9,12.9,24.37,31.78,44.99,41.38
24/07/2022 14:00,23.5,3,13.7,19.35,31.78,43.97,41.38
24/07/2022 14:15,23.5,3.4,13.2,18.35,31.78,45.98,41.38
24/07/2022 14:30,23.5,3.4,12.2,19.36,31.78,44.96,41.38
24/07/2022 14:45,23,0,2.2,19.37,31.78,44.95,41.38
24/07/2022 15:00,24,0,4.8,25.39,31.78,46.96,41.38
24/07/2022 15:15,23.5,3,13.4,19.35,31.78,47.96,40.37
24/07/2022 15:30,23,3.3,13.5,18.35,31.78,,
24/07/2022 15:45,23,3.3,12.7,18.85,31.78,48.96,40.37
24/07/2022 16:00,,,,,,47.9,40.37
24/07/2022 16:15,23,0,3.6,20.35,31.78,48.91,40.37
24/07/2022 16:30,24,0,13.4,24.35,31.78,48.91,40.37
24/07/2022 16:45,23.5,3.1,,19.33,31.78,47.87,40.37
24/07/2022 17:00,23,3.3,13.4,18.32,31.78,47.86,40.37
24/07/2022 17:15,23,3.4,12,19.32,31.78,48.87,39.36
24/07/2022 17:30,23,0,2.4,21.33,31.78,48.87,39.36
24/07/2022 17:45,24,2.9,13.1,20.31,31.78,49.91,39.36
24/07/2022 18:00,23,3.4,13.1,18.31,31.78,50.93,38.36
24/07/2022 18:15,23,0,7.6,20.32,30.78,50.93,38.36
24/07/2022 18:30,24,2.4,,21.31,30.78,54.98,38.36
24/07/2022 18:45,23.5,3.2,12.8,18.3,30.78,56.99,38.36
24/07/2022 19:00,23,0,7.5,18.3,30.78,56.99,38.36
24/07/2022 19:15,23,0,,19.31,30.78,53.97,38.36
24/07/2022 19:30,23,3.2,11.6,18.31,29.78,52.96,38.36
24/07/2022 19:45,23.5,0,9.1,23.34,29.78,49.95,38.36
24/07/2022 20:00,24,2.6,13.1,19.29,29.78,47.9,38.36
24/07/2022 20:15,23,2.9,,18.29,29.78,46.89,38.36
24/07/2022 20:30,23.5,0,4.9,22.3,29.78,45.89,38.36
24/07/2022 20:45,24,2.6,13.1,19.28,29.78,45.89,38.36
24/07/2022 21:00,23,2.9,12.9,18.28,29.78,47.92,38.36
24/07/2022 21:15,23,2.9,,18.28,29.78,47.92,38.36
24/07/2022 21:30,23,2.9,12.5,18.28,29.78,47.92,38.36
24/07/2022 21:45,23,0,2.2,19.28,29.78,47.92,38.36
24/07/2022 22:00,23,0,,19.28,29.78,47.92,38.36
24/07/2022 22:15,24,1.9,13.1,22.28,29.78,48.93,38.36
24/07/2022 22:30,23.5,2.9,13,18.28,29.78,49.93,38.36
24/07/2022 22:45,23,3.1,11.9,18.27,29.78,49.93,38.36
24/07/2022 23:00,,,,,,51.99,38.36
24/07/2022 23:15,23,0,7.6,19.27,29.78,53.01,38.36
24/07/2022 23:30,24,1.9,,22.27,29.78,53.01,38.36
24/07/2022 23:45,23.3,2.9,13,18.26,29.78,54.01,38.36
25/07/2022 0:00,,,13,,,55.02,38.36
25/07/2022 0:15,23,0,2.3,18.26,29.78,58.04,38.36
25/07/2022 0:30,23,0,12.9,20.26,29.78,58.04,37.35
25/07/2022 0:45,23.8,2.7,13.1,19.25,29.78,59.05,37.35
25/07/2022 1:00,,,,,,61.09,37.35
25/07/2022 1:15,23,3,12.9,18.24,29.78,62.1,37.35
25/07/2022 1:30,23,2.9,11.5,18.24,29.78,63.1,37.35
25/07/2022 1:45,23,3.3,11.5,18.23,29.78,63.1,37.35
25/07/2022 2:00,,,,,,63.1,37.35
25/07/2022 2:15,23,0,5.1,23.26,29.78,63.1,37.35
25/07/2022 2:30,23.5,2.7,12.9,19.25,29.78,64.11,37.35
25/07/2022 2:45,23,3,12.7,18.24,29.78,64.11,37.35
25/07/2022 3:00,,,5.1,,,64.11,37.35
25/07/2022 3:15,23.5,0,12.9,24.27,29.78,64.11,36.32
25/07/2022 3:30,23.5,2.7,,19.23,29.78,61.1,36.32
25/07/2022 3:45,23.3,3,12.7,18.22,29.78,57.08,36.32
25/07/2022 4:00,,,4.7,,,53.02,36.32
25/07/2022 4:15,24,0,,25.26,29.78,50,36.32
25/07/2022 4:30,23.5,2.7,12.8,19.23,29.78,49,36.32
25/07/2022 4:45,23.3,3,11.5,18.73,29.78,47.96,36.32
25/07/2022 5:00,,,11.6,,,47.96,36.32
25/07/2022 5:15,23,0,5,18.23,28.78,47.96,36.32
25/07/2022 5:30,23.5,0,12.8,24.27,28.78,47.96,36.32
25/07/2022 5:45,23.3,2.6,13.1,18.73,28.78,47.96,36.32
25/07/2022 6:00,,,,,,47.96,36.32
25/07/2022 6:15,23.5,0,4.9,23.25,28.78,46.92,36.32
25/07/2022 6:30,24,2.5,12.8,19.23,28.78,45.92,36.32
25/07/2022 6:45,23,0,7.6,18.73,28.78,43.91,37.34
25/07/2022 7:00,,,,,,42.9,37.34
25/07/2022 7:15,23,0,7.6,22.24,28.78,41.89,38.36
25/07/2022 7:30,23.5,2.4,12.9,19.21,28.78,50.03,38.36
25/07/2022 7:45,23,0,2.2,20.71,28.78,51.05,38.36
25/07/2022 8:00,,,,,,48.04,38.36
25/07/2022 8:15,24,0,9.9,23.2,28.78,43.97,39.39
25/07/2022 8:30,23,2.7,13.2,18.17,28.78,41.97,39.39
25/07/2022 8:45,23.3,1.3,8.9,21.18,28.78,38.96,40.41
25/07/2022 9:00,,,,,,37.92,41.42
25/07/2022 9:15,23,2.6,13.3,18.17,28.78,39.92,41.42
25/07/2022 9:30,23,2.9,11.9,19.17,29.79,47.08,41.42
25/07/2022 9:45,23.3,0,6.9,22.18,29.79,46.07,41.42
25/07/2022 10:00,,,,,,48.08,41.42
25/07/2022 10:15,23,2.9,12.1,19.14,29.79,49.09,40.41
25/07/2022 10:30,23,0,2.3,20.16,30.79,49.09,40.41
25/07/2022 10:45,23.8,1.4,9.2,22.15,30.79,49.09,40.41
25/07/2022 11:00,,,,,,47.09,40.41
25/07/2022 11:15,23,3.1,13.3,18.13,30.79,,
25/07/2022 11:30,23.5,0,4.8,25.16,30.79,47.09,40.41
25/07/2022 11:45,23.3,3,13.5,18.6,30.79,48.09,40.41
25/07/2022 12:00,,,,,,49.09,40.41
25/07/2022 12:15,24,0,4.9,25.13,31.79,49.09,40.41
25/07/2022 12:30,23.5,3.1,13.3,19.09,31.79,48.06,40.41
25/07/2022 12:45,23,3.3,13.2,18.59,31.79,45.02,40.41
25/07/2022 13:00,,,,,,46.07,40.41
25/07/2022 13:15,23,3.4,12.2,19.09,31.79,50.13,40.41
25/07/2022 13:30,23,0,2.1,21.1,31.79,53.2,40.41
25/07/2022 13:45,23.8,2.8,13.3,20.58,31.79,52.17,40.41
25/07/2022 14:00,,,13.4,,,52.19,40.41
25/07/2022 14:15,23,0,2.3,18.08,31.79,54.24,40.41
25/07/2022 14:30,24,0,13.1,25.1,31.79,53.19,39.4
25/07/2022 14:45,23.3,3.1,13.7,19.08,31.79,52.16,39.4
25/07/2022 15:00,,,13.1,,,54.17,39.4
25/07/2022 15:15,23,0,2.3,18.08,31.79,53.16,39.4
25/07/2022 15:30,23,0,,19.08,31.79,53.16,39.4
25/07/2022 15:45,23,3.6,12.2,18.58,31.79,54.17,39.4
25/07/2022 16:00,,,2.2,,,52.14,39.4
25/07/2022 16:15,23,0,13.6,22.09,31.79,52.14,39.4
25/07/2022 16:30,24,2.8,13.5,20.07,31.79,52.14,39.4
25/07/2022 16:45,23.3,3.2,13.5,18.56,31.79,52.17,39.4
25/07/2022 17:00,,,,,,53.18,39.4
25/07/2022 17:15,23,0,7.6,20.07,31.79,54.19,39.4
25/07/2022 17:30,24,2,13.2,24.07,31.79,55.2,38.38
25/07/2022 17:45,23,0,2.2,20.03,31.29,56.21,38.38
25/07/2022 18:00,,,13.4,,,56.21,38.38
25/07/2022 18:15,24,2.2,13.1,22.02,30.79,56.21,38.38
25/07/2022 18:30,23,3,12.9,19.01,30.79,58.18,38.38
25/07/2022 18:45,23,3.3,12.8,18.01,30.79,59.19,38.38
25/07/2022 19:00,,,,,,60.19,37.35
25/07/2022 19:15,23,0,6.9,19.01,29.79,60.19,37.35
25/07/2022 19:30,23,0,13,20.01,29.79,58.13,37.35
25/07/2022 19:45,23.5,2.4,12.9,20.49,29.79,54.1,37.35
25/07/2022 20:00,,,13.2,,,53.09,37.35
25/07/2022 20:15,23,2.9,,17.98,29.79,52.08,37.35
25/07/2022 20:30,23.5,0,9,25.01,29.79,51.04,37.35
25/07/2022 20:45,23.3,2.8,13.3,18.46,29.79,51.04,37.35
25/07/2022 21:00,,,13,,,52.04,37.35
25/07/2022 21:15,23,0,2.4,17.96,29.79,51.01,37.35
25/07/2022 21:30,23,0,,20.97,29.79,47.99,37.35
25/07/2022 21:45,23.3,1.7,8.3,20.46,29.79,48.98,37.35
25/07/2022 22:00,,,,,,61.07,37.35
25/07/2022 22:15,24,2.7,13.4,18.94,29.79,64.1,37.35
25/07/2022 22:30,23.5,2.7,13.3,18.94,29.79,67.13,36.32
25/07/2022 22:45,23,3,13,17.93,29.79,68.14,36.32
25/07/2022 23:00,,,,,,69.15,36.32
25/07/2022 23:15,24,0,5.1,24.96,29.79,69.15,35.3
25/07/2022 23:30,23.5,2.8,12.9,18.94,29.79,69.15,35.3
25/07/2022 23:45,23,3,12.9,17.93,29.79,69.15,35.3
26/07/2022 0:00,,,,,,68.12,35.3
26/07/2022 0:15,23,0,2.2,19.94,28.79,68.12,35.3
26/07/2022 0:30,24,2,12.9,20.94,28.79,67.12,35.3
26/07/2022 0:45,23.3,2.7,12.9,18.43,28.79,66.11,35.3
26/07/2022 1:00,,,,,,65.11,35.3
26/07/2022 1:15,23,2.8,11.5,18.94,28.79,65.11,35.3
26/07/2022 1:30,23,3.1,11.4,17.93,28.79,65.11,35.3
26/07/2022 1:45,23.5,1.3,9,21.44,28.79,65.11,35.3
26/07/2022 2:00,,,,,,63.09,35.3
26/07/2022 2:15,23,2.7,13.1,17.92,28.79,62.08,35.3
26/07/2022 2:30,23,0,5.3,21.94,28.79,62.08,35.3
26/07/2022 2:45,24,2.3,12.7,19.9,28.79,62.08,35.3
26/07/2022 3:00,23.5,2.8,12.9,17.9,28.79,62.08,35.3
26/07/2022 3:15,23,0,2.2,20.92,28.79,62.08,35.3
26/07/2022 3:30,23,3.2,11.3,17.9,28.79,62.08,35.3
26/07/2022 3:45,23.5,0,5.1,24.94,28.79,62.08,35.3
26/07/2022 4:00,23.5,2.5,12.8,18.89,28.79,60.03,35.3
26/07/2022 4:15,23,2.8,12.7,17.89,28.79,59.03,35.3
26/07/2022 4:30,23.5,0,5,23.9,28.79,59.03,35.3
26/07/2022 4:45,23.5,2.5,13,18.87,28.79,59.03,35.3
26/07/2022 5:00,23,2.6,12.7,18.87,28.79,60.04,35.3
26/07/2022 5:15,23,2.8,13,17.87,28.79,61.05,35.3
26/07/2022 5:30,23,2.9,9.5,18.88,28.79,61.05,35.3
26/07/2022 5:45,23,0,12.8,21.9,28.79,60.03,35.3
26/07/2022 6:00,24,2.6,,18.88,28.79,58.02,35.3
26/07/2022 6:15,23.5,2.5,12.9,18.88,28.79,57.01,35.3
26/07/2022 6:30,23,2.8,,17.88,28.79,56,35.3
26/07/2022 6:45,23,0,6.9,18.88,28.79,56,35.3
26/07/2022 7:00,22.5,0,12.7,20.88,28.79,56,35.3
26/07/2022 7:15,24,0,2.2,20.85,28.79,56,35.3
26/07/2022 7:30,23,0,12.9,21.86,28.79,56,35.3
26/07/2022 7:45,24,2.3,12.8,19.83,28.79,58.04,35.3
26/07/2022 8:00,23,2.6,11.6,18.83,28.79,58.04,35.3
26/07/2022 8:15,23,0,4.9,18.84,28.79,57.04,35.3
26/07/2022 8:30,23.5,0,,24.86,28.79,56.03,36.31
26/07/2022 8:45,23.5,2.5,12.2,18.84,28.79,56.03,36.31
26/07/2022 9:00,23,0,7.8,18.84,28.79,54.03,36.31
26/07/2022 9:15,23,0,13.1,21.85,28.79,55.04,36.31
26/07/2022 9:30,24,2.2,,19.84,28.79,55.04,36.31
26/07/2022 9:45,23,2.6,12.8,18.83,28.79,57.09,36.31
26/07/2022 10:00,22.5,2.8,13.1,17.83,28.79,56.07,36.31
26/07/2022 10:15,22.5,2.8,13,17.83,28.79,56.07,36.31
26/07/2022 10:30,22.5,2.8,13.1,17.83,28.79,57.09,36.31
26/07/2022 10:45,22.5,2.7,13.2,17.83,28.79,55.07,37.34
26/07/2022 11:00,22.5,2.7,13.1,17.83,28.79,54.05,37.34
26/07/2022 11:15,22.5,2.7,13.2,17.83,28.79,,
26/07/2022 11:30,22.5,2.8,13,17.83,28.79,55.06,37.34
26/07/2022 11:45,22.5,2.7,13.3,17.83,28.79,56.06,37.34
26/07/2022 12:00,22.5,2.8,13.1,17.83,28.79,57.07,37.34
26/07/2022 12:15,22.5,2.8,12.8,17.83,28.79,59.08,36.32
26/07/2022 12:30,22.5,3.1,12.9,16.83,28.79,59.08,36.32
26/07/2022 12:45,22.5,3,13.1,16.83,28.79,59.08,36.32
26/07/2022 13:00,22.5,3,13,16.83,28.79,58.08,36.32
26/07/2022 13:15,22.5,3,,16.83,28.79,59.08,35.3
26/07/2022 13:30,22.5,3.1,12.8,16.83,28.79,59.08,35.3
26/07/2022 13:45,22.5,3.1,12.9,16.83,28.79,59.08,35.3
26/07/2022 14:00,22.5,3,13,16.83,28.79,57.07,35.3
26/07/2022 14:15,22.5,3,,16.83,28.79,56.07,35.3
26/07/2022 14:30,22.5,3.1,12.8,16.83,28.79,54.05,36.31
26/07/2022 14:45,22.5,3,13,16.83,28.79,54.05,36.31
26/07/2022 15:00,22.5,3,13,16.83,28.79,54.05,36.31
26/07/2022 15:15,22.5,3,12.8,16.83,28.79,55.09,36.31
26/07/2022 15:30,22,3.1,,16.83,28.79,56.12,36.31
26/07/2022 15:45,22.5,3,13,16.83,28.79,56.12,36.31
26/07/2022 16:00,22.5,3,13,16.83,28.79,56.12,36.31
26/07/2022 16:15,22.5,3,12.8,16.83,28.79,55.11,36.31
26/07/2022 16:30,22.5,3.1,,16.83,28.79,55.11,36.31
26/07/2022 16:45,22.5,3.1,12.7,16.83,28.79,56.13,36.31
26/07/2022 17:00,22.5,3.1,12.7,16.83,28.79,57.14,35.3
26/07/2022 17:15,22.5,3.1,12.9,16.83,28.79,57.14,35.3
26/07/2022 17:30,22,3.1,12.8,16.83,28.79,57.14,35.3
26/07/2022 17:45,22.3,2.8,12.8,16.83,27.79,56.12,35.3
26/07/2022 18:00,,,0.1,,,53.11,35.3
26/07/2022 18:15,22.5,0,0.1,19.84,27.79,53.11,35.3
26/07/2022 18:30,23,0,0.1,21.85,27.79,53.11,35.3
26/07/2022 18:45,23.5,0,,22.86,27.79,53.11,35.3
26/07/2022 19:00,24,0,0.1,23.86,27.79,53.11,35.3
26/07/2022 19:15,24,0,0.1,24.86,27.79,53.11,35.3
26/07/2022 19:30,24,0,0.1,24.86,27.79,53.11,35.3
26/07/2022 19:45,24.5,0,0.1,25.86,28.79,53.11,35.3
26/07/2022 20:00,24.5,0,0.1,26.86,28.79,53.11,35.3
26/07/2022 20:15,25,0,0.1,27.87,28.79,53.11,35.3
26/07/2022 20:30,25,0,0.1,27.87,29.79,53.11,35.3
26/07/2022 20:45,25,0,0.1,28.87,29.79,53.11,35.3
26/07/2022 21:00,25,0,,28.87,29.79,53.11,35.3
26/07/2022 21:15,25,0,0.1,28.87,29.79,52.09,35.3
26/07/2022 21:30,25,0,0.1,29.87,30.79,51.06,35.3
26/07/2022 21:45,25,0,0.1,29.87,30.79,51.06,35.3
26/07/2022 22:00,25,0,,29.87,30.79,51.06,35.3
26/07/2022 22:15,25.5,0,0.1,29.87,30.79,51.06,35.3
26/07/2022 22:30,25.5,0,,30.87,31.79,52.07,35.3
26/07/2022 22:45,25.5,0,0.1,30.87,31.79,55.13,35.3
26/07/2022 23:00,25.5,0,0.1,30.87,31.79,56.15,35.3
26/07/2022 23:15,25.5,0,0.1,30.87,31.79,56.15,35.3
26/07/2022 23:30,25.5,0,0.1,30.87,31.79,56.15,35.3
26/07/2022 23:45,25.5,0,0.1,30.87,31.79,58.18,34.29
27/07/2022 0:00,26,0,0.1,30.87,31.79,59.18,34.29
27/07/2022 0:15,26,0,0.1,30.87,31.79,60.19,34.29
27/07/2022 0:30,26,0,0.1,30.87,31.79,60.19,33.29
27/07/2022 0:45,26,0,0.1,30.87,31.79,60.19,33.29
27/07/2022 1:00,26,0,0.1,30.87,31.79,60.19,33.29
27/07/2022 1:15,26,0,,30.87,31.79,60.19,33.29
27/07/2022 1:30,26,0,0.1,30.87,31.79,60.19,33.29
27/07/2022 1:45,26,0,0.1,30.87,31.79,60.19,33.29
27/07/2022 2:00,26,0,0.1,30.87,31.79,61.19,33.29
27/07/2022 2:15,26,0,0.1,30.87,31.79,61.19,33.29
27/07/2022 2:30,26,0,0.1,30.87,31.79,62.22,33.29
27/07/2022 2:45,26,0,,30.87,31.79,63.24,33.29
27/07/2022 3:00,26,0,0.1,30.87,31.79,64.25,32.27
27/07/2022 3:15,26,0,0.1,30.87,31.79,64.25,32.27
27/07/2022 3:30,26,0,0.1,30.87,31.79,64.25,32.27
27/07/2022 3:45,26,0,0.1,30.87,31.79,65.25,32.27
27/07/2022 4:00,26,0,0.1,30.87,31.79,65.25,32.27
27/07/2022 4:15,26,0,0.1,30.87,31.79,66.25,32.27
27/07/2022 4:30,26,0,,30.87,31.79,,
27/07/2022 4:45,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 5:00,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 5:15,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 5:30,26,0,,30.87,31.79,,
27/07/2022 5:45,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 6:00,26,0,,30.87,31.79,67.26,32.27
27/07/2022 6:15,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 6:30,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 6:45,26,0,,30.87,31.79,67.26,32.27
27/07/2022 7:00,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 7:15,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 7:30,26,0,0.1,30.87,31.79,67.26,32.27
27/07/2022 7:45,26,0,,30.87,31.79,67.26,32.27
27/07/2022 8:00,25.5,0,2.3,28.87,31.79,65.23,33.27
27/07/2022 8:15,25.5,0,2.1,28.87,31.79,64.23,33.27
27/07/2022 8:30,25,0,,27.87,31.79,64.23,33.27
27/07/2022 8:45,25,0,2.2,27.87,31.79,64.23,33.27
27/07/2022 9:00,25,0,2.4,27.87,31.79,62.22,33.27
27/07/2022 9:15,25,0,2.2,27.87,31.79,61.22,34.27
27/07/2022 9:30,25,0,2.3,27.87,31.79,60.22,34.27
27/07/2022 9:45,25,0,2.2,27.87,31.79,59.19,34.27
27/07/2022 10:00,25,0,2.3,27.87,31.79,60.2,34.27
27/07/2022 10:15,25,0,,27.87,31.79,59.19,34.27
27/07/2022 10:30,25,0,2.3,27.87,31.79,,
27/07/2022 10:45,25,0,2.4,27.87,31.79,64.26,34.27
27/07/2022 11:00,25,0,2.4,27.87,31.79,62.26,34.27
27/07/2022 11:15,25,0,,27.87,31.79,,
27/07/2022 11:30,25.5,0,2.2,27.87,31.79,59.22,34.27
27/07/2022 11:45,25.5,0,6.9,27.87,31.79,58.2,34.27
27/07/2022 12:00,25,3.1,15.5,20.81,31.79,58.2,34.27
27/07/2022 12:15,24,2.6,13.1,18.81,30.79,60.21,34.27
27/07/2022 12:30,24,3,,18.81,30.79,60.21,34.27
27/07/2022 12:45,23.5,3.4,12.8,17.81,30.79,60.21,34.27
27/07/2022 13:00,23.5,3.4,12.7,17.81,30.79,61.25,34.27
27/07/2022 13:15,23,3.1,12.8,17.81,29.79,62.26,34.27
27/07/2022 13:30,23,3.1,12.9,17.81,29.79,65.27,34.27
27/07/2022 13:45,22.5,3.1,12.9,17.81,29.79,67.29,34.27
27/07/2022 14:00,23,3.1,,17.81,29.79,69.3,33.27
27/07/2022 14:15,22.5,2.8,12.7,17.81,28.79,69.3,33.27
27/07/2022 14:30,22.5,2.9,12.7,17.81,28.79,71.33,33.27
27/07/2022 14:45,22.5,2.9,12.6,17.81,28.79,71.33,33.27
27/07/2022 15:00,22.5,2.9,,17.81,28.79,71.33,32.27
27/07/2022 15:15,22.5,2.9,12.5,17.81,28.79,82.94,31.25
27/07/2022 15:30,22.5,2.9,,17.81,28.79,,
27/07/2022 15:45,22.5,3,12.1,16.81,27.79,87.49,30.23
27/07/2022 16:00,22.5,3,12,16.81,27.79,87.49,30.23
27/07/2022 16:15,22.5,3,11.9,16.81,27.79,85.97,30.23
27/07/2022 16:30,22.5,2.7,12.1,16.81,26.78,,
27/07/2022 16:45,22.5,2.7,12.1,16.81,26.78,82.43,30.23
27/07/2022 17:00,22.5,2.7,12.4,16.81,26.78,83.45,30.23
27/07/2022 17:15,22.5,2.7,12.1,16.81,26.78,83.48,30.23
27/07/2022 17:30,22.5,2.7,12.2,16.81,26.78,,
27/07/2022 17:45,22.3,2.7,12.2,16.81,26.78,82.47,30.23
27/07/2022 18:00,,,,,,82.47,30.23
27/07/2022 18:15,22,2.4,12.1,16.81,25.78,83.51,30.23
27/07/2022 18:30,22,2.5,12.1,16.81,25.78,83.51,30.23
27/07/2022 18:45,22,2.5,,16.81,25.78,84.51,30.23
27/07/2022 19:00,22,2.5,12,16.81,25.78,85.52,30.23
27/07/2022 19:15,22,2.4,12.1,16.81,25.78,87.02,30.23
27/07/2022 19:30,22.5,2.4,12.2,16.81,25.78,87.52,30.23
27/07/2022 19:45,22,2.4,,16.81,25.78,87.52,30.23
27/07/2022 20:00,22.5,2.5,11.9,16.81,25.78,,
27/07/2022 20:15,22,2.5,11.9,16.81,25.78,88.52,30.23
27/07/2022 20:30,22,2.5,,16.81,25.78,89.53,30.23
27/07/2022 20:45,22,2.4,12,16.81,25.78,89.53,30.23
27/07/2022 21:00,22,2.5,12,16.81,25.78,,
27/07/2022 21:15,22.5,2.5,,16.81,25.78,89.53,30.23
27/07/2022 21:30,22.5,2.5,12,16.81,25.78,89.53,30.23
27/07/2022 21:45,22.5,2.5,12.1,16.81,25.78,88.53,30.23
27/07/2022 22:00,22,2.4,12.2,16.81,25.78,,
27/07/2022 22:15,22.5,2.4,12,16.81,25.78,87.52,30.23
